Datum,Type,Aantal
2020-05-05,Totaal opnamen (IC),569
2020-05-05,Toename ontslag (overleden),6
2020-05-05,Totaal ingezette IC's,76
2020-05-05,Toename ontslag (ziekenhuis),11
2020-05-05,Totaal ontslag (IC),343
2020-05-05,Cumulatief ontslag (overleden),759
2020-05-05,Cumulatief opnamen (IC),2742
2020-05-05,Toename opnamen (IC),4
2020-05-06,Cumulatief ontslag (overleden),764
2020-05-06,Cumulatief ontslag (ziekenhuis),1110
2020-05-06,Totaal opnamen (IC),542
2020-05-06,Toename opnamen (IC),5
2020-05-06,Cumulatief opnamen (IC),2748
2020-05-06,Totaal ontslag (IC),336
2020-05-06,Totaal ingezette IC's,73
2020-05-06,Toename ontslag (overleden),5
2020-05-06,Toename ontslag (ziekenhuis),36
2020-05-07,Cumulatief ontslag (ziekenhuis),1146
2020-05-07,Toename ontslag (ziekenhuis),36
2020-05-07,Toename opnamen (IC),10
2020-05-07,Cumulatief ontslag (overleden),772
2020-05-07,Totaal ontslag (IC),332
2020-05-07,Cumulatief opnamen (IC),2759
2020-05-07,Totaal opnamen (IC),521
2020-05-07,Totaal ingezette IC's,72
2020-05-07,Toename ontslag (overleden),8
2020-05-08,Toename ontslag (ziekenhuis),33
2020-05-08,Cumulatief ontslag (overleden),778
2020-05-08,Cumulatief opnamen (IC),2766
2020-05-08,Totaal ingezette IC's,72
2020-05-08,Totaal opnamen (IC),489
2020-05-08,Toename opnamen (IC),6
2020-05-08,Toename ontslag (overleden),6
2020-05-08,Totaal ontslag (IC),321
2020-05-08,Cumulatief ontslag (ziekenhuis),1179
2020-05-09,Toename ontslag (overleden),6
2020-05-09,Totaal ingezette IC's,72
2020-05-09,Totaal ontslag (IC),329
2020-05-09,Totaal opnamen (IC),466
2020-05-09,Cumulatief ontslag (overleden),784
2020-05-09,Cumulatief ontslag (ziekenhuis),1187
2020-05-09,Toename ontslag (ziekenhuis),8
2020-05-09,Toename opnamen (IC),5
2020-05-09,Cumulatief opnamen (IC),2771
2020-05-10,Cumulatief ontslag (overleden),786
2020-05-10,Totaal ontslag (IC),338
2020-05-10,Cumulatief ontslag (ziekenhuis),1190
2020-05-10,Toename ontslag (ziekenhuis),3
2020-05-10,Cumulatief opnamen (IC),2776
2020-05-10,Toename ontslag (overleden),2
2020-05-10,Totaal ingezette IC's,72
2020-05-10,Totaal opnamen (IC),449
2020-05-10,Toename opnamen (IC),5
2020-05-11,Toename ontslag (ziekenhuis),37
2020-05-11,Totaal ingezette IC's,73
2020-05-11,Totaal ontslag (IC),335
2020-05-11,Totaal opnamen (IC),443
2020-05-11,Cumulatief ontslag (overleden),793
2020-05-11,Cumulatief ontslag (ziekenhuis),1227
2020-05-11,Toename opnamen (IC),8
2020-05-11,Cumulatief opnamen (IC),2784
2020-05-11,Toename ontslag (overleden),7
2020-05-12,Totaal ontslag (IC),312
2020-05-12,Totaal opnamen (IC),403
2020-05-12,Toename opnamen (IC),3
2020-05-12,Toename ontslag (ziekenhuis),42
2020-05-12,Cumulatief ontslag (overleden),795
2020-05-12,Cumulatief ontslag (ziekenhuis),1269
2020-05-12,Toename ontslag (overleden),2
2020-05-12,Totaal ingezette IC's,71
2020-05-12,Cumulatief opnamen (IC),2787
2020-05-13,Cumulatief ontslag (ziekenhuis),1300
2020-05-13,Toename ontslag (overleden),4
2020-05-13,Totaal ingezette IC's,71
2020-05-13,Cumulatief opnamen (IC),2791
2020-05-13,Totaal opnamen (IC),385
2020-05-13,Cumulatief ontslag (overleden),799
2020-05-13,Toename opnamen (IC),4
2020-05-13,Toename ontslag (ziekenhuis),31
2020-05-13,Totaal ontslag (IC),309
2020-05-14,Cumulatief opnamen (IC),2801
2020-05-14,Cumulatief ontslag (overleden),802
2020-05-14,Cumulatief ontslag (ziekenhuis),1328
2020-05-14,Toename ontslag (ziekenhuis),28
2020-05-14,Toename opnamen (IC),10
2020-05-14,Toename ontslag (overleden),3
2020-05-14,Totaal ingezette IC's,71
2020-05-14,Totaal opnamen (IC),362
2020-05-14,Totaal ontslag (IC),297
2020-05-15,Toename ontslag (overleden),6
2020-05-15,Cumulatief ontslag (overleden),808
2020-05-15,Toename ontslag (ziekenhuis),35
2020-05-15,Totaal opnamen (IC),345
2020-05-15,Totaal ontslag (IC),277
2020-05-15,Totaal ingezette IC's,71
2020-05-15,Cumulatief opnamen (IC),2805
2020-05-15,Toename opnamen (IC),3
2020-05-15,Cumulatief ontslag (ziekenhuis),1363
2020-05-16,Cumulatief ontslag (ziekenhuis),1373
2020-05-16,Totaal ingezette IC's,70
2020-05-16,Toename opnamen (IC),8
2020-05-16,Totaal opnamen (IC),330
2020-05-16,Toename ontslag (overleden),1
2020-05-16,Toename ontslag (ziekenhuis),10
2020-05-16,Cumulatief ontslag (overleden),809
2020-05-16,Cumulatief opnamen (IC),2814
2020-05-16,Totaal ontslag (IC),278
2020-05-17,Cumulatief opnamen (IC),2820
2020-05-17,Toename ontslag (overleden),0
2020-05-17,Totaal opnamen (IC),325
2020-05-17,Cumulatief ontslag (overleden),809
2020-05-17,Toename opnamen (IC),5
2020-05-17,Toename ontslag (ziekenhuis),4
2020-05-17,Cumulatief ontslag (ziekenhuis),1377
2020-05-17,Totaal ingezette IC's,70
2020-05-17,Totaal ontslag (IC),282
2020-05-18,Toename opnamen (IC),4
2020-05-18,Toename ontslag (ziekenhuis),33
2020-05-18,Totaal opnamen (IC),319
2020-05-18,Totaal ingezette IC's,70
2020-05-18,Cumulatief opnamen (IC),2824
2020-05-18,Toename ontslag (overleden),1
2020-05-18,Totaal ontslag (IC),284
2020-05-18,Cumulatief ontslag (overleden),810
2020-05-18,Cumulatief ontslag (ziekenhuis),1410
2020-05-19,Cumulatief ontslag (ziekenhuis),1439
2020-05-19,Toename ontslag (ziekenhuis),29
2020-05-19,Totaal opnamen (IC),286
2020-05-19,Toename opnamen (IC),2
2020-05-19,Cumulatief ontslag (overleden),812
2020-05-19,Totaal ingezette IC's,67
2020-05-19,Toename ontslag (overleden),2
2020-05-19,Totaal ontslag (IC),269
2020-05-19,Cumulatief opnamen (IC),2826
2020-05-20,Toename ontslag (ziekenhuis),28
2020-05-20,Totaal ontslag (IC),257
2020-05-20,Cumulatief ontslag (ziekenhuis),1467
2020-05-20,Cumulatief opnamen (IC),2829
2020-05-20,Totaal ingezette IC's,66
2020-05-20,Toename opnamen (IC),2
2020-05-20,Cumulatief ontslag (overleden),817
2020-05-20,Toename ontslag (overleden),5
2020-05-20,Totaal opnamen (IC),274
2020-05-21,Totaal opnamen (IC),253
2020-05-21,Cumulatief ontslag (overleden),821
2020-05-21,Toename ontslag (ziekenhuis),6
2020-05-21,Totaal ingezette IC's,66
2020-05-21,Toename ontslag (overleden),4
2020-05-21,Totaal ontslag (IC),263
2020-05-21,Cumulatief opnamen (IC),2831
2020-05-21,Cumulatief ontslag (ziekenhuis),1473
2020-05-21,Toename opnamen (IC),2
2020-05-22,Toename ontslag (overleden),3
2020-05-22,Cumulatief ontslag (overleden),824
2020-05-22,Toename opnamen (IC),3
2020-05-22,Cumulatief ontslag (ziekenhuis),1506
2020-05-22,Totaal ingezette IC's,66
2020-05-22,Cumulatief opnamen (IC),2834
2020-05-22,Toename ontslag (ziekenhuis),33
2020-05-22,Totaal ontslag (IC),246
2020-05-22,Totaal opnamen (IC),240
2020-05-23,Totaal ontslag (IC),248
2020-05-23,Cumulatief ontslag (ziekenhuis),1510
2020-05-23,Toename opnamen (IC),3
2020-05-23,Cumulatief ontslag (overleden),824
2020-05-23,Toename ontslag (overleden),0
2020-05-23,Totaal opnamen (IC),224
2020-05-23,Toename ontslag (ziekenhuis),4
2020-05-23,Cumulatief opnamen (IC),2837
2020-05-23,Totaal ingezette IC's,63
2020-05-24,Cumulatief ontslag (ziekenhuis),1510
2020-05-24,Totaal ontslag (IC),258
2020-05-24,Cumulatief ontslag (overleden),826
2020-05-24,Toename ontslag (ziekenhuis),0
2020-05-24,Cumulatief opnamen (IC),2844
2020-05-24,Toename opnamen (IC),7
2020-05-24,Totaal opnamen (IC),224
2020-05-24,Totaal ingezette IC's,64
2020-05-24,Toename ontslag (overleden),2
2020-05-25,Totaal ingezette IC's,63
2020-05-25,Cumulatief opnamen (IC),2845
2020-05-25,Cumulatief ontslag (ziekenhuis),1532
2020-05-25,Toename opnamen (IC),1
2020-05-25,Totaal opnamen (IC),214
2020-05-25,Toename ontslag (ziekenhuis),22
2020-05-25,Totaal ontslag (IC),262
2020-05-25,Cumulatief ontslag (overleden),827
2020-05-25,Toename ontslag (overleden),1
2020-05-26,Toename ontslag (ziekenhuis),17
2020-05-26,Totaal ingezette IC's,63
2020-05-26,Toename ontslag (overleden),2
2020-05-26,Toename opnamen (IC),4
2020-05-26,Totaal ontslag (IC),257
2020-05-26,Cumulatief ontslag (ziekenhuis),1549
2020-05-26,Totaal opnamen (IC),191
2020-05-26,Cumulatief ontslag (overleden),829
2020-05-26,Cumulatief opnamen (IC),2849
2020-05-27,Totaal ontslag (IC),243
2020-05-27,Cumulatief ontslag (ziekenhuis),1572
2020-05-27,Toename opnamen (IC),4
2020-05-27,Totaal opnamen (IC),176
2020-05-27,Toename ontslag (ziekenhuis),23
2020-05-27,Toename ontslag (overleden),1
2020-05-27,Cumulatief ontslag (overleden),830
2020-05-27,Totaal ingezette IC's,59
2020-05-27,Cumulatief opnamen (IC),2853
2020-05-28,Cumulatief ontslag (overleden),832
2020-05-28,Cumulatief ontslag (ziekenhuis),1600
2020-05-28,Totaal ontslag (IC),226
2020-05-28,Toename opnamen (IC),1
2020-05-28,Cumulatief opnamen (IC),2854
2020-05-28,Totaal opnamen (IC),168
2020-05-28,Toename ontslag (overleden),2
2020-05-28,Toename ontslag (ziekenhuis),28
2020-05-28,Totaal ingezette IC's,58
2020-05-29,Totaal ingezette IC's,57
2020-05-29,Totaal opnamen (IC),158
2020-05-29,Toename opnamen (IC),3
2020-05-29,Cumulatief ontslag (ziekenhuis),1618
2020-05-29,Cumulatief opnamen (IC),2857
2020-05-29,Cumulatief ontslag (overleden),835
2020-05-29,Toename ontslag (ziekenhuis),18
2020-05-29,Totaal ontslag (IC),216
2020-05-29,Toename ontslag (overleden),3
2020-05-30,Toename ontslag (overleden),0
2020-05-30,Totaal ontslag (IC),212
2020-05-30,Totaal ingezette IC's,55
2020-05-30,Cumulatief opnamen (IC),2860
2020-05-30,Toename ontslag (ziekenhuis),6
2020-05-30,Totaal opnamen (IC),149
2020-05-30,Toename opnamen (IC),3
2020-05-30,Cumulatief ontslag (overleden),835
2020-05-30,Cumulatief ontslag (ziekenhuis),1624
2020-05-31,Totaal opnamen (IC),150
2020-05-31,Totaal ingezette IC's,55
2020-05-31,Cumulatief opnamen (IC),2863
2020-05-31,Cumulatief ontslag (ziekenhuis),1624
2020-05-31,Toename ontslag (overleden),0
2020-05-31,Toename ontslag (ziekenhuis),0
2020-05-31,Cumulatief ontslag (overleden),835
2020-05-31,Totaal ontslag (IC),219
2020-05-31,Toename opnamen (IC),3
2020-06-01,Totaal ingezette IC's,55
2020-06-01,Totaal ontslag (IC),221
2020-06-01,Toename ontslag (overleden),2
2020-06-01,Toename ontslag (ziekenhuis),0
2020-06-01,Totaal opnamen (IC),148
2020-06-01,Cumulatief ontslag (ziekenhuis),1624
2020-06-01,Cumulatief opnamen (IC),2868
2020-06-01,Cumulatief ontslag (overleden),837
2020-06-01,Toename opnamen (IC),5
2020-06-02,Totaal opnamen (IC),147
2020-06-02,Toename ontslag (ziekenhuis),25
2020-06-02,Cumulatief opnamen (IC),2871
2020-06-02,Totaal ontslag (IC),215
2020-06-02,Cumulatief ontslag (ziekenhuis),1649
2020-06-02,Totaal ingezette IC's,55
2020-06-02,Toename ontslag (overleden),0
2020-06-02,Cumulatief ontslag (overleden),837
2020-06-02,Toename opnamen (IC),3
2020-06-03,Totaal ingezette IC's,51
2020-06-03,Cumulatief ontslag (overleden),842
2020-06-03,Toename opnamen (IC),5
2020-06-03,Toename ontslag (ziekenhuis),20
2020-06-03,Cumulatief ontslag (ziekenhuis),1669
2020-06-03,Toename ontslag (overleden),5
2020-06-03,Totaal opnamen (IC),133
2020-06-03,Totaal ontslag (IC),201
2020-06-03,Cumulatief opnamen (IC),2876
2020-06-04,Totaal ontslag (IC),187
2020-06-04,Toename ontslag (ziekenhuis),17
2020-06-04,Cumulatief opnamen (IC),2881
2020-06-04,Cumulatief ontslag (ziekenhuis),1686
2020-06-04,Toename opnamen (IC),5
2020-06-04,Totaal ingezette IC's,53
2020-06-04,Cumulatief ontslag (overleden),844
2020-06-04,Totaal opnamen (IC),128
2020-06-04,Toename ontslag (overleden),2
2020-06-05,Cumulatief ontslag (overleden),844
2020-06-05,Totaal ontslag (IC),179
2020-06-05,Cumulatief ontslag (ziekenhuis),1696
2020-06-05,Toename opnamen (IC),3
2020-06-05,Toename ontslag (overleden),0
2020-06-05,Totaal ingezette IC's,51
2020-06-05,Toename ontslag (ziekenhuis),10
2020-06-05,Cumulatief opnamen (IC),2884
2020-06-05,Totaal opnamen (IC),125
2020-06-06,Cumulatief opnamen (IC),2887
2020-06-06,Cumulatief ontslag (ziekenhuis),1698
2020-06-06,Toename opnamen (IC),3
2020-06-06,Cumulatief ontslag (overleden),846
2020-06-06,Toename ontslag (overleden),2
2020-06-06,Toename ontslag (ziekenhuis),2
2020-06-06,Totaal ontslag (IC),180
2020-06-06,Totaal ingezette IC's,51
2020-06-06,Totaal opnamen (IC),125
2020-06-07,Totaal opnamen (IC),124
2020-06-07,Cumulatief ontslag (ziekenhuis),1699
2020-06-07,Totaal ontslag (IC),182
2020-06-07,Cumulatief ontslag (overleden),846
2020-06-07,Totaal ingezette IC's,50
2020-06-07,Toename opnamen (IC),3
2020-06-07,Toename ontslag (ziekenhuis),1
2020-06-07,Cumulatief opnamen (IC),2890
2020-06-07,Toename ontslag (overleden),0
2020-06-08,Totaal ingezette IC's,49
2020-06-08,Toename ontslag (ziekenhuis),15
2020-06-08,Totaal opnamen (IC),123
2020-06-08,Toename opnamen (IC),1
2020-06-08,Cumulatief opnamen (IC),2892
2020-06-08,Totaal ontslag (IC),176
2020-06-08,Toename ontslag (overleden),0
2020-06-08,Cumulatief ontslag (ziekenhuis),1714
2020-06-08,Cumulatief ontslag (overleden),846
2020-06-09,Totaal ingezette IC's,48
2020-06-09,Totaal ontslag (IC),168
2020-06-09,Toename ontslag (overleden),0
2020-06-09,Toename ontslag (ziekenhuis),12
2020-06-09,Toename opnamen (IC),2
2020-06-09,Cumulatief ontslag (overleden),846
2020-06-09,Cumulatief ontslag (ziekenhuis),1726
2020-06-09,Cumulatief opnamen (IC),2894
2020-06-09,Totaal opnamen (IC),114
2020-06-10,Totaal ingezette IC's,48
2020-06-10,Totaal opnamen (IC),113
2020-06-10,Cumulatief ontslag (ziekenhuis),1738
2020-06-10,Toename ontslag (ziekenhuis),12
2020-06-10,Toename opnamen (IC),4
2020-06-10,Toename ontslag (overleden),1
2020-06-10,Totaal ontslag (IC),160
2020-06-10,Cumulatief opnamen (IC),2898
2020-06-10,Cumulatief ontslag (overleden),847
2020-06-11,Cumulatief ontslag (ziekenhuis),1746
2020-06-11,Cumulatief opnamen (IC),2899
2020-06-11,Toename ontslag (overleden),1
2020-06-11,Totaal ingezette IC's,48
2020-06-11,Toename ontslag (ziekenhuis),8
2020-06-11,Totaal ontslag (IC),158
2020-06-11,Cumulatief ontslag (overleden),848
2020-06-11,Totaal opnamen (IC),109
2020-06-11,Toename opnamen (IC),1
2020-06-12,Toename ontslag (ziekenhuis),8
2020-06-12,Cumulatief ontslag (ziekenhuis),1754
2020-06-12,Cumulatief opnamen (IC),2902
2020-06-12,Totaal opnamen (IC),106
2020-06-12,Totaal ingezette IC's,47
2020-06-12,Toename ontslag (overleden),1
2020-06-12,Totaal ontslag (IC),153
2020-06-12,Toename opnamen (IC),3
2020-06-12,Cumulatief ontslag (overleden),849
2020-06-13,Cumulatief ontslag (overleden),850
2020-06-13,Toename opnamen (IC),2
2020-06-13,Toename ontslag (ziekenhuis),0
2020-06-13,Totaal ingezette IC's,45
2020-06-13,Toename ontslag (overleden),1
2020-06-13,Totaal opnamen (IC),104
2020-06-13,Totaal ontslag (IC),153
2020-06-13,Cumulatief opnamen (IC),2904
2020-06-13,Cumulatief ontslag (ziekenhuis),1754
2020-06-14,Cumulatief opnamen (IC),2904
2020-06-14,Toename ontslag (overleden),2
2020-06-14,Cumulatief ontslag (overleden),852
2020-06-14,Totaal opnamen (IC),103
2020-06-14,Cumulatief ontslag (ziekenhuis),1755
2020-06-14,Totaal ingezette IC's,44
2020-06-14,Toename opnamen (IC),0
2020-06-14,Totaal ontslag (IC),153
2020-06-14,Toename ontslag (ziekenhuis),1
2020-06-15,Cumulatief ontslag (ziekenhuis),1770
2020-06-15,Toename opnamen (IC),2
2020-06-15,Toename ontslag (overleden),1
2020-06-15,Cumulatief opnamen (IC),2906
2020-06-15,Totaal opnamen (IC),102
2020-06-15,Totaal ontslag (IC),149
2020-06-15,Toename ontslag (ziekenhuis),15
2020-06-15,Cumulatief ontslag (overleden),853
2020-06-15,Totaal ingezette IC's,44
2020-06-16,Toename ontslag (ziekenhuis),4
2020-06-16,Cumulatief ontslag (overleden),855
2020-06-16,Totaal ingezette IC's,44
2020-06-16,Totaal ontslag (IC),149
2020-06-16,Toename opnamen (IC),4
2020-06-16,Totaal opnamen (IC),94
2020-06-16,Cumulatief ontslag (ziekenhuis),1774
2020-06-16,Cumulatief opnamen (IC),2910
2020-06-16,Toename ontslag (overleden),2
2020-06-17,Toename ontslag (ziekenhuis),5
2020-06-17,Toename ontslag (overleden),1
2020-06-17,Cumulatief ontslag (overleden),856
2020-06-17,Totaal ontslag (IC),152
2020-06-17,Totaal opnamen (IC),87
2020-06-17,Totaal ingezette IC's,42
2020-06-17,Cumulatief ontslag (ziekenhuis),1779
2020-06-17,Toename opnamen (IC),0
2020-06-17,Cumulatief opnamen (IC),2910
2020-06-18,Cumulatief opnamen (IC),2913
2020-06-18,Totaal ingezette IC's,40
2020-06-18,Totaal ontslag (IC),151
2020-06-18,Cumulatief ontslag (overleden),857
2020-06-18,Toename ontslag (ziekenhuis),7
2020-06-18,Toename opnamen (IC),3
2020-06-18,Toename ontslag (overleden),1
2020-06-18,Cumulatief ontslag (ziekenhuis),1786
2020-06-18,Totaal opnamen (IC),81
2020-06-19,Totaal ingezette IC's,38
2020-06-19,Totaal ontslag (IC),146
2020-06-19,Toename opnamen (IC),0
2020-06-19,Toename ontslag (ziekenhuis),7
2020-06-19,Toename ontslag (overleden),1
2020-06-19,Cumulatief ontslag (ziekenhuis),1793
2020-06-19,Cumulatief ontslag (overleden),858
2020-06-19,Cumulatief opnamen (IC),2914
2020-06-19,Totaal opnamen (IC),76
2020-06-20,Toename ontslag (ziekenhuis),0
2020-06-20,Totaal ontslag (IC),149
2020-06-20,Toename opnamen (IC),2
2020-06-20,Cumulatief opnamen (IC),2916
2020-06-20,Totaal ingezette IC's,39
2020-06-20,Cumulatief ontslag (ziekenhuis),1793
2020-06-20,Cumulatief ontslag (overleden),859
2020-06-20,Totaal opnamen (IC),75
2020-06-20,Toename ontslag (overleden),1
2020-06-21,Totaal ontslag (IC),149
2020-06-21,Toename ontslag (overleden),1
2020-06-21,Totaal opnamen (IC),71
2020-06-21,Toename opnamen (IC),0
2020-06-21,Cumulatief ontslag (overleden),860
2020-06-21,Totaal ingezette IC's,37
2020-06-21,Cumulatief opnamen (IC),2916
2020-06-21,Toename ontslag (ziekenhuis),0
2020-06-21,Cumulatief ontslag (ziekenhuis),1793
2020-06-22,Toename opnamen (IC),3
2020-06-22,Totaal ingezette IC's,39
2020-06-22,Cumulatief opnamen (IC),2919
2020-06-22,Toename ontslag (overleden),1
2020-06-22,Totaal ontslag (IC),151
2020-06-22,Toename ontslag (ziekenhuis),4
2020-06-22,Cumulatief ontslag (ziekenhuis),1797
2020-06-22,Totaal opnamen (IC),73
2020-06-22,Cumulatief ontslag (overleden),861
2020-06-23,Toename ontslag (ziekenhuis),1
2020-06-23,Cumulatief opnamen (IC),2923
2020-06-23,Toename opnamen (IC),4
2020-06-23,Toename ontslag (overleden),1
2020-06-23,Cumulatief ontslag (ziekenhuis),1798
2020-06-23,Totaal opnamen (IC),70
2020-06-23,Cumulatief ontslag (overleden),862
2020-06-23,Totaal ingezette IC's,37
2020-06-23,Totaal ontslag (IC),152
2020-06-24,Totaal ontslag (IC),151
2020-06-24,Toename opnamen (IC),1
2020-06-24,Cumulatief ontslag (ziekenhuis),1799
2020-06-24,Cumulatief opnamen (IC),2924
2020-06-24,Totaal opnamen (IC),68
2020-06-24,Cumulatief ontslag (overleden),862
2020-06-24,Totaal ingezette IC's,36
2020-06-24,Toename ontslag (ziekenhuis),1
2020-06-24,Toename ontslag (overleden),0
